HaulID,Survey_Acronym,SpeciesSciName,Aphia_Code,FishLength_cm,Number,DensAbund_N_Sqkm,DensBiom_kg_Sqkm
GNSFraOT4/GWD/2007/64,GNSFraOT4,Sardina pilchardus,126421,9,2,65.59527714,0.770769803
GNSFraOT4/GWD/2007/64,GNSFraOT4,Sardina pilchardus,126421,11,12,393.5716628,8.425875551
GNSFraOT4/GWD/2007/65,GNSFraOT4,Sardina pilchardus,126421,25,7,280.8988764,73.29699477
GNSFraOT4/GWD/2007/65,GNSFraOT4,Sardina pilchardus,126421,24,2,80.25682183,18.46985401
GNSFraOT4/GWD/2007/65,GNSFraOT4,Sardina pilchardus,126421,29,5,200.6420546,82.73001375
GNSFraOT4/GWD/2007/65,GNSFraOT4,Sardina pilchardus,126421,28,7,280.8988764,103.9352494
GNSFraOT4/GWD/2007/65,GNSFraOT4,Sardina pilchardus,126421,27,12,481.540931,159.2714254
GNSFraOT4/GWD/2007/65,GNSFraOT4,Sardina pilchardus,126421,26,9,361.1556982,106.3375171
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,26,4,151.8026565,44.6962838
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,28,1,37.95066414,14.0421058
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,11,2,75.90132827,1.624952217
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,27,4,151.8026565,50.20928425
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,25,3,113.8519924,29.70823165
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,10,2,75.90132827,1.221191507
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,24,1,37.95066414,8.733752596
GNSFraOT4/GWD/2007/66,GNSFraOT4,Sardina pilchardus,126421,14,1,37.95066414,1.682344402
GNSFraOT4/GWD/2007/67,GNSFraOT4,Sardina pilchardus,126421,26,1,34.89183531,10.27343927
GNSFraOT4/GWD/2007/67,GNSFraOT4,Sardina pilchardus,126421,11,1,34.89183531,0.746990421
GNSFraOT4/GWD/2007/67,GNSFraOT4,Sardina pilchardus,126421,25,1,34.89183531,9.104581346
GNSFraOT4/GWD/2007/67,GNSFraOT4,Sardina pilchardus,126421,10,1,34.89183531,0.56138165
GNSFraOT4/GWD/2007/7,GNSFraOT4,Sardina pilchardus,126421,26,1,26.41570918,7.777756077
GNSFraOT4/GWD/2007/7,GNSFraOT4,Sardina pilchardus,126421,25,1,26.41570918,6.892843868
GNSFraOT4/GWD/2007/90,GNSFraOT4,Sardina pilchardus,126421,24,1,33.90979993,7.803810814
GNSFraOT4/GWD/2007/92,GNSFraOT4,Sardina pilchardus,126421,26,2,67.88866259,19.9889185
GNSFraOT4/GWD/2007/92,GNSFraOT4,Sardina pilchardus,126421,28,3,101.8329939,37.67917391
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,26,33,1241.068071,365.4160735
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,27,24,902.5949605,298.5365867
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,21,1,37.60812335,5.74299485
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,25,35,1316.284317,343.4676776
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,22,5,188.0406168,33.12110168
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,23,7,263.2568635,53.15361302
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,24,17,639.338097,147.1336772
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,30,1,37.60812335,17.21801803
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,29,1,37.60812335,15.50682168
GNSFraOT4/GWD/2007/95,GNSFraOT4,Sardina pilchardus,126421,28,11,413.6893569,153.0689871
GNSFraOT4/GWD/2007/98,GNSFraOT4,Sardina pilchardus,126421,11,5,166.5001665,3.564559684
GNSFraOT4/GWD/2007/98,GNSFraOT4,Sardina pilchardus,126421,6,4,133.2001332,0.475392799
GNSFraOT4/GWD/2007/98,GNSFraOT4,Sardina pilchardus,126421,7,34,1132.201132,6.333094259
GNSFraOT4/GWD/2007/98,GNSFraOT4,Sardina pilchardus,126421,10,2,66.6000666,1.071541665
GNSFraOT4/GWD/2007/98,GNSFraOT4,Sardina pilchardus,126421,9,19,632.7006327,7.434476438
GNSFraOT4/GWD/2007/98,GNSFraOT4,Sardina pilchardus,126421,8,33,1098.901099,9.10613395
GNSFraOT4/GWD/2007/98,GNSFraOT4,Sardina pilchardus,126421,12,1,33.3000333,0.92627962
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,15,1,32.91639236,1.799093617
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,9,4,131.6655695,1.547121218
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,6,4,131.6655695,0.469915923
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,8,1,32.91639236,0.272764381
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,7,2,65.83278473,0.368243079
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,12,3,98.74917709,2.746824586
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,5,1,32.91639236,0.069526613
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,14,1,32.91639236,1.459176267
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,10,5,164.5819618,2.647991788
GNSFraOT4/GWD/2007/99,GNSFraOT4,Sardina pilchardus,126421,11,2,65.83278473,1.409397331
GNSFraOT4/GWD/2008/10,GNSFraOT4,Sardina pilchardus,126421,21,1,38.27018752,5.844096175
GNSFraOT4/GWD/2008/14,GNSFraOT4,Sardina pilchardus,126421,10,1,38.4319754,0.618339666
GNSFraOT4/GWD/2008/14,GNSFraOT4,Sardina pilchardus,126421,7,19,730.2075327,4.084497887
GNSFraOT4/GWD/2008/14,GNSFraOT4,Sardina pilchardus,126421,9,3,115.2959262,1.354771597
GNSFraOT4/GWD/2008/14,GNSFraOT4,Sardina pilchardus,126421,8,7,269.0238278,2.229287981
GNSFraOT4/GWD/2008/39,GNSFraOT4,Sardina pilchardus,126421,15,1,40.09623095,2.191518207
GNSFraOT4/GWD/2008/58,GNSFraOT4,Sardina pilchardus,126421,8,1,36.01008282,0.2984005
GNSFraOT4/GWD/2008/58,GNSFraOT4,Sardina pilchardus,126421,9,10,360.1008282,4.231323606
GNSFraOT4/GWD/2008/58,GNSFraOT4,Sardina pilchardus,126421,10,9,324.0907454,5.214360206
GNSFraOT4/GWD/2008/58,GNSFraOT4,Sardina pilchardus,126421,13,1,36.01008282,1.275475595
GNSFraOT4/GWD/2008/58,GNSFraOT4,Sardina pilchardus,126421,11,4,144.0403313,3.083722789
GNSFraOT4/GWD/2008/7,GNSFraOT4,Sardina pilchardus,126421,23,1,36.15328995,7.299631082
GNSFraOT4/GWD/2008/70,GNSFraOT4,Sardina pilchardus,126421,10,1,37.35524841,0.601015992
GNSFraOT4/GWD/2008/71,GNSFraOT4,Sardina pilchardus,126421,6,1,36.19254434,0.129171605
GNSFraOT4/GWD/2008/71,GNSFraOT4,Sardina pilchardus,126421,7,7,253.3478104,1.417129446
GNSFraOT4/GWD/2008/71,GNSFraOT4,Sardina pilchardus,126421,10,2,72.38508867,1.164618031
GNSFraOT4/GWD/2008/71,GNSFraOT4,Sardina pilchardus,126421,8,12,434.310532,3.598949791
GNSFraOT4/GWD/2008/71,GNSFraOT4,Sardina pilchardus,126421,9,5,180.9627217,2.126381769
GNSFraOT4/GWD/2008/72,GNSFraOT4,Sardina pilchardus,126421,8,15,399.0422985,3.306696686
GNSFraOT4/GWD/2008/72,GNSFraOT4,Sardina pilchardus,126421,10,9,239.4253791,3.852162355
GNSFraOT4/GWD/2008/72,GNSFraOT4,Sardina pilchardus,126421,11,3,79.8084597,1.708598999
GNSFraOT4/GWD/2008/72,GNSFraOT4,Sardina pilchardus,126421,7,2,53.2056398,0.297611725
GNSFraOT4/GWD/2008/72,GNSFraOT4,Sardina pilchardus,126421,9,29,771.4817771,9.065208405
GNSFraOT4/GWD/2008/76,GNSFraOT4,Sardina pilchardus,126421,10,2,65.76783953,1.058151799
GNSFraOT4/GWD/2008/77,GNSFraOT4,Sardina pilchardus,126421,9,1,41.91114837,0.492472156
GNSFraOT4/GWD/2008/80,GNSFraOT4,Sardina pilchardus,126421,8,2,56.52911249,0.46843312
GNSFraOT4/GWD/2008/80,GNSFraOT4,Sardina pilchardus,126421,13,1,28.26455625,1.001129375
GNSFraOT4/GWD/2008/80,GNSFraOT4,Sardina pilchardus,126421,11,1,28.26455625,0.60510869
GNSFraOT4/GWD/2008/89,GNSFraOT4,Sardina pilchardus,126421,27,1,34.50655625,11.41316977
GNSFraOT4/GWD/2008/90,GNSFraOT4,Sardina pilchardus,126421,10,2,67.09158001,1.079449722
GNSFraOT4/GWD/2008/95,GNSFraOT4,Sardina pilchardus,126421,9,1,35.65062389,0.418908579
GNSFraOT4/GWD/2008/99,GNSFraOT4,Sardina pilchardus,126421,9,1,35.37318712,0.415648591
GNSFraOT4/GWD/2008/99,GNSFraOT4,Sardina pilchardus,126421,8,2,70.74637425,0.586245624
GNSFraOT4/GWD/2009/21,GNSFraOT4,Sardina pilchardus,126421,25,1,32.16468318,8.392965628
GNSFraOT4/GWD/2009/23,GNSFraOT4,Sardina pilchardus,126421,22,1,34.36426117,6.052852877
GNSFraOT4/GWD/2009/28,GNSFraOT4,Sardina pilchardus,126421,9,1,33.76097232,0.396704445
GNSFraOT4/GWD/2009/39,GNSFraOT4,Sardina pilchardus,126421,27,1,34.51846738,11.41710942
GNSFraOT4/GWD/2009/40,GNSFraOT4,Sardina pilchardus,126421,10,1,34.7947112,0.559819001
GNSFraOT4/GWD/2009/40,GNSFraOT4,Sardina pilchardus,126421,9,1,34.7947112,0.408851275
GNSFraOT4/GWD/2009/40,GNSFraOT4,Sardina pilchardus,126421,11,1,34.7947112,0.744911116
GNSFraOT4/GWD/2009/43,GNSFraOT4,Sardina pilchardus,126421,8,3,109.6892139,0.908948654
GNSFraOT4/GWD/2009/43,GNSFraOT4,Sardina pilchardus,126421,26,2,73.1261426,21.5310252
GNSFraOT4/GWD/2009/43,GNSFraOT4,Sardina pilchardus,126421,25,1,36.5630713,9.540669154
GNSFraOT4/GWD/2009/43,GNSFraOT4,Sardina pilchardus,126421,11,3,109.6892139,2.34830846
GNSFraOT4/GWD/2009/43,GNSFraOT4,Sardina pilchardus,126421,12,2,73.1261426,2.034089724
GNSFraOT4/GWD/2009/43,GNSFraOT4,Sardina pilchardus,126421,10,21,767.8244973,12.35368044
GNSFraOT4/GWD/2009/43,GNSFraOT4,Sardina pilchardus,126421,9,30,1096.892139,12.88890565
GNSFraOT4/GWD/2009/53,GNSFraOT4,Sardina pilchardus,126421,9,1,29.52465309,0.34692606
GNSFraOT4/GWD/2009/72,GNSFraOT4,Sardina pilchardus,126421,6,1,37.52345216,0.13392163
GNSFraOT4/GWD/2009/74,GNSFraOT4,Sardina pilchardus,126421,25,5,203.0044661,52.97143755
GNSFraOT4/GWD/2009/74,GNSFraOT4,Sardina pilchardus,126421,27,5,203.0044661,67.14447016
GNSFraOT4/GWD/2009/74,GNSFraOT4,Sardina pilchardus,126421,29,1,40.60089322,16.74081967
GNSFraOT4/GWD/2009/74,GNSFraOT4,Sardina pilchardus,126421,26,7,284.2062525,83.68077088
GNSFraOT4/GWD/2009/77,GNSFraOT4,Sardina pilchardus,126421,7,1,33.56831151,0.187768123
GNSFraOT4/GWD/2009/77,GNSFraOT4,Sardina pilchardus,126421,9,2,67.13662303,0.788881212
GNSFraOT4/GWD/2009/79,GNSFraOT4,Sardina pilchardus,126421,8,3,108.0302485,0.895201501
GNSFraOT4/GWD/2009/79,GNSFraOT4,Sardina pilchardus,126421,26,4,144.0403313,42.41076983
GNSFraOT4/GWD/2009/79,GNSFraOT4,Sardina pilchardus,126421,7,2,72.02016565,0.402852889
GNSFraOT4/GWD/2009/79,GNSFraOT4,Sardina pilchardus,126421,28,1,36.01008282,13.3240723
GNSFraOT4/GWD/2009/80,GNSFraOT4,Sardina pilchardus,126421,9,1,36.76470588,0.431999473
GNSFraOT4/GWD/2009/80,GNSFraOT4,Sardina pilchardus,126421,7,3,110.2941176,0.616942541
GNSFraOT4/GWD/2009/80,GNSFraOT4,Sardina pilchardus,126421,8,3,110.2941176,0.913961238
GNSFraOT4/GWD/2009/81,GNSFraOT4,Sardina pilchardus,126421,7,4,148.5332343,0.830837337
GNSFraOT4/GWD/2009/81,GNSFraOT4,Sardina pilchardus,126421,8,1,37.13330858,0.307708203
GNSFraOT4/GWD/2009/85,GNSFraOT4,Sardina pilchardus,126421,11,1,35.82945181,0.767063614
GNSFraOT4/GWD/2009/86,GNSFraOT4,Sardina pilchardus,126421,7,1,33.48961822,0.187327943
GNSFraOT4/GWD/2010/101,GNSFraOT4,Sardina pilchardus,126421,10,1,38.03727653,0.611989277
GNSFraOT4/GWD/2010/20,GNSFraOT4,Sardina pilchardus,126421,10,1,38.37298542,0.617390564
GNSFraOT4/GWD/2010/25,GNSFraOT4,Sardina pilchardus,126421,11,1,32.46753247,0.695089138
GNSFraOT4/GWD/2010/27,GNSFraOT4,Sardina pilchardus,126421,9,8,328.9473684,3.865258439
GNSFraOT4/GWD/2010/27,GNSFraOT4,Sardina pilchardus,126421,10,4,164.4736842,2.646249688
GNSFraOT4/GWD/2010/27,GNSFraOT4,Sardina pilchardus,126421,8,1,41.11842105,0.340731163
GNSFraOT4/GWD/2010/27,GNSFraOT4,Sardina pilchardus,126421,7,1,41.11842105,0.230000509
GNSFraOT4/GWD/2010/28,GNSFraOT4,Sardina pilchardus,126421,10,2,87.2600349,1.403943988
GNSFraOT4/GWD/2010/28,GNSFraOT4,Sardina pilchardus,126421,9,1,43.63001745,0.512669531
GNSFraOT4/GWD/2010/29,GNSFraOT4,Sardina pilchardus,126421,9,2,72.46376812,0.851477221
GNSFraOT4/GWD/2010/29,GNSFraOT4,Sardina pilchardus,126421,14,1,36.23188406,1.606151268
GNSFraOT4/GWD/2010/29,GNSFraOT4,Sardina pilchardus,126421,10,1,36.23188406,0.58294196
GNSFraOT4/GWD/2010/30,GNSFraOT4,Sardina pilchardus,126421,10,1,32.22687722,0.518504612
GNSFraOT4/GWD/2010/30,GNSFraOT4,Sardina pilchardus,126421,11,3,96.68063165,2.069811034
GNSFraOT4/GWD/2010/30,GNSFraOT4,Sardina pilchardus,126421,26,1,32.22687722,9.48877762
GNSFraOT4/GWD/2010/30,GNSFraOT4,Sardina pilchardus,126421,9,2,64.45375443,0.757356471
GNSFraOT4/GWD/2010/30,GNSFraOT4,Sardina pilchardus,126421,27,1,32.22687722,10.65915759
GNSFraOT4/GWD/2010/30,GNSFraOT4,Sardina pilchardus,126421,8,1,32.22687722,0.267050657
GNSFraOT4/GWD/2010/31,GNSFraOT4,Sardina pilchardus,126421,9,8,314.9606299,3.700908867
GNSFraOT4/GWD/2010/31,GNSFraOT4,Sardina pilchardus,126421,13,2,78.74015748,2.788973014
GNSFraOT4/GWD/2010/31,GNSFraOT4,Sardina pilchardus,126421,10,6,236.2204724,3.800597977
GNSFraOT4/GWD/2010/31,GNSFraOT4,Sardina pilchardus,126421,11,1,39.37007874,0.842863995
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,10,13,505.8365759,8.138504877
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,11,4,155.6420233,3.332100461
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,27,1,38.91050584,12.86979222
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,14,1,38.91050584,1.724893969
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,25,2,77.82101167,20.30640478
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,9,5,194.5525292,2.286067248
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,26,2,77.82101167,22.91336728
GNSFraOT4/GWD/2010/35,GNSFraOT4,Sardina pilchardus,126421,12,1,38.91050584,1.082341517
GNSFraOT4/GWD/2010/36,GNSFraOT4,Sardina pilchardus,126421,7,1,34.23485108,0.191496486
GNSFraOT4/GWD/2010/36,GNSFraOT4,Sardina pilchardus,126421,10,1,34.23485108,0.550811301
GNSFraOT4/GWD/2010/36,GNSFraOT4,Sardina pilchardus,126421,13,1,34.23485108,1.212596963
GNSFraOT4/GWD/2010/36,GNSFraOT4,Sardina pilchardus,126421,8,1,34.23485108,0.283689897
GNSFraOT4/GWD/2010/36,GNSFraOT4,Sardina pilchardus,126421,9,1,34.23485108,0.402272703
GNSFraOT4/GWD/2010/37,GNSFraOT4,Sardina pilchardus,126421,11,1,37.85011355,0.810323447
GNSFraOT4/GWD/2010/37,GNSFraOT4,Sardina pilchardus,126421,9,13,492.0514762,5.781794606
GNSFraOT4/GWD/2010/37,GNSFraOT4,Sardina pilchardus,126421,10,5,189.2505678,3.044889876
GNSFraOT4/GWD/2010/42,GNSFraOT4,Sardina pilchardus,126421,10,1,32.27888961,0.519341449
GNSFraOT4/GWD/2010/42,GNSFraOT4,Sardina pilchardus,126421,11,1,32.27888961,0.691050531
GNSFraOT4/GWD/2010/43,GNSFraOT4,Sardina pilchardus,126421,10,1,31.47623544,0.506427388
GNSFraOT4/GWD/2010/43,GNSFraOT4,Sardina pilchardus,126421,7,2,62.95247088,0.35213172
GNSFraOT4/GWD/2010/43,GNSFraOT4,Sardina pilchardus,126421,9,2,62.95247088,0.739715811
GNSFraOT4/GWD/2010/44,GNSFraOT4,Sardina pilchardus,126421,10,1,28.01905296,0.450804094
GNSFraOT4/GWD/2010/49,GNSFraOT4,Sardina pilchardus,126421,7,7,333.8102051,1.867204892
GNSFraOT4/GWD/2010/49,GNSFraOT4,Sardina pilchardus,126421,8,9,429.1845494,3.556472916
GNSFraOT4/GWD/2010/49,GNSFraOT4,Sardina pilchardus,126421,9,2,95.3743443,1.120685327
GNSFraOT4/GWD/2010/49,GNSFraOT4,Sardina pilchardus,126421,6,1,47.68717215,0.170196063
GNSFraOT4/GWD/2010/52,GNSFraOT4,Sardina pilchardus,126421,10,1,26.41570918,0.425007578
GNSFraOT4/GWD/2010/52,GNSFraOT4,Sardina pilchardus,126421,6,1,26.41570918,0.094277968
GNSFraOT4/GWD/2010/52,GNSFraOT4,Sardina pilchardus,126421,8,1,26.41570918,0.218895937
GNSFraOT4/GWD/2010/52,GNSFraOT4,Sardina pilchardus,126421,7,2,52.83141837,0.295518475
GNSFraOT4/GWD/2010/55,GNSFraOT4,Sardina pilchardus,126421,9,2,52.83141837,0.62078954
GNSFraOT4/GWD/2010/55,GNSFraOT4,Sardina pilchardus,126421,7,11,290.572801,1.625351614
GNSFraOT4/GWD/2010/55,GNSFraOT4,Sardina pilchardus,126421,8,7,184.9099643,1.532271562
GNSFraOT4/GWD/2010/56,GNSFraOT4,Sardina pilchardus,126421,7,2,79.90411506,0.446952646
GNSFraOT4/GWD/2010/61,GNSFraOT4,Sardina pilchardus,126421,8,1,34.6740638,0.287329469
GNSFraOT4/GWD/2010/61,GNSFraOT4,Sardina pilchardus,126421,7,2,69.3481276,0.387906544
GNSFraOT4/GWD/2010/62,GNSFraOT4,Sardina pilchardus,126421,8,17,765.0765077,6.339869136
GNSFraOT4/GWD/2010/62,GNSFraOT4,Sardina pilchardus,126421,9,4,180.0180018,2.115280946
GNSFraOT4/GWD/2010/62,GNSFraOT4,Sardina pilchardus,126421,6,2,90.0090009,0.321243154
GNSFraOT4/GWD/2010/62,GNSFraOT4,Sardina pilchardus,126421,7,7,315.0315032,1.762164113
GNSFraOT4/GWD/2010/63,GNSFraOT4,Sardina pilchardus,126421,7,16,542.0054201,3.031768222
GNSFraOT4/GWD/2010/63,GNSFraOT4,Sardina pilchardus,126421,6,1,33.87533875,0.120901471
GNSFraOT4/GWD/2010/63,GNSFraOT4,Sardina pilchardus,126421,8,33,1117.886179,9.26345537
GNSFraOT4/GWD/2010/63,GNSFraOT4,Sardina pilchardus,126421,9,1,33.87533875,0.398048294
GNSFraOT4/GWD/2010/64,GNSFraOT4,Sardina pilchardus,126421,7,1,50.83884087,0.284372769
GNSFraOT4/GWD/2010/64,GNSFraOT4,Sardina pilchardus,126421,8,8,406.710727,3.370241747
GNSFraOT4/GWD/2010/73,GNSFraOT4,Sardina pilchardus,126421,8,1,41.22011542,0.341573862
GNSFraOT4/GWD/2010/76,GNSFraOT4,Sardina pilchardus,126421,9,1,38.53564547,0.452808696
GNSFraOT4/GWD/2010/77,GNSFraOT4,Sardina pilchardus,126421,8,1,32.404407,0.268521772
GNSFraOT4/GWD/2010/80,GNSFraOT4,Sardina pilchardus,126421,8,1,23.27205027,0.19284575
GNSFraOT4/GWD/2010/81,GNSFraOT4,Sardina pilchardus,126421,11,1,43.17789292,0.924384519
GNSFraOT4/GWD/2010/84,GNSFraOT4,Sardina pilchardus,126421,9,1,44.30660168,0.520619657
GNSFraOT4/GWD/2010/84,GNSFraOT4,Sardina pilchardus,126421,8,2,88.61320337,0.734300567
GNSFraOT4/GWD/2010/85,GNSFraOT4,Sardina pilchardus,126421,9,2,66.91201071,0.786241931
GNSFraOT4/GWD/2010/85,GNSFraOT4,Sardina pilchardus,126421,8,1,33.45600535,0.277235928
GNSFraOT4/GWD/2010/86,GNSFraOT4,Sardina pilchardus,126421,8,2,73.04601899,0.605301818
GNSFraOT4/GWD/2010/86,GNSFraOT4,Sardina pilchardus,126421,11,1,36.5230095,0.781911814
GNSFraOT4/GWD/2010/86,GNSFraOT4,Sardina pilchardus,126421,9,1,36.5230095,0.429159447
GNSFraOT4/GWD/2010/86,GNSFraOT4,Sardina pilchardus,126421,10,1,36.5230095,0.587625935
GNSFraOT4/GWD/2010/87,GNSFraOT4,Sardina pilchardus,126421,8,10,307.314075,2.54658325
GNSFraOT4/GWD/2010/87,GNSFraOT4,Sardina pilchardus,126421,9,7,215.1198525,2.527741228
GNSFraOT4/GWD/2010/87,GNSFraOT4,Sardina pilchardus,126421,6,1,30.7314075,0.109680745
GNSFraOT4/GWD/2010/87,GNSFraOT4,Sardina pilchardus,126421,7,1,30.7314075,0.171899581
GNSFraOT4/GWD/2010/88,GNSFraOT4,Sardina pilchardus,126421,10,1,30.62787136,0.49277789
GNSFraOT4/GWD/2010/88,GNSFraOT4,Sardina pilchardus,126421,8,1,30.62787136,0.253800364
GNSFraOT4/GWD/2010/89,GNSFraOT4,Sardina pilchardus,126421,9,34,1118.053272,13.13755713
GNSFraOT4/GWD/2010/89,GNSFraOT4,Sardina pilchardus,126421,12,3,98.65175929,2.744114796
GNSFraOT4/GWD/2010/89,GNSFraOT4,Sardina pilchardus,126421,8,139,4570.864847,37.87684588
GNSFraOT4/GWD/2010/89,GNSFraOT4,Sardina pilchardus,126421,10,6,197.3035186,3.174455397
GNSFraOT4/GWD/2010/89,GNSFraOT4,Sardina pilchardus,126421,7,104,3419.927655,19.12974964
GNSFraOT4/GWD/2010/90,GNSFraOT4,Sardina pilchardus,126421,7,21,771.2082262,4.313839874
GNSFraOT4/GWD/2010/90,GNSFraOT4,Sardina pilchardus,126421,8,10,367.2420125,3.043181011
GNSFraOT4/GWD/2010/90,GNSFraOT4,Sardina pilchardus,126421,9,2,73.4484025,0.863047055
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,6,1,33.09066843,0.118100974
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,7,9,297.8160159,1.66586735
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,4,3,99.27200529,0.111664233
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,8,22,727.9947055,6.032587746
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,5,3,99.27200529,0.209684168
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,10,6,198.5440106,3.194413918
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,11,1,33.09066843,0.708429698
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,9,20,661.8133686,7.776562312
GNSFraOT4/GWD/2010/91,GNSFraOT4,Sardina pilchardus,126421,26,1,33.09066843,9.743109515
GNSFraOT4/GWD/2010/93,GNSFraOT4,Sardina pilchardus,126421,10,32,1244.167963,20.01766482
GNSFraOT4/GWD/2010/93,GNSFraOT4,Sardina pilchardus,126421,9,41,1594.090202,18.73117464
GNSFraOT4/GWD/2010/93,GNSFraOT4,Sardina pilchardus,126421,11,15,583.2037325,12.48566026
GNSFraOT4/GWD/2010/93,GNSFraOT4,Sardina pilchardus,126421,8,31,1205.287714,9.987715347
GNSFraOT4/GWD/2010/93,GNSFraOT4,Sardina pilchardus,126421,12,4,155.5209953,4.32599953
GNSFraOT4/GWD/2010/93,GNSFraOT4,Sardina pilchardus,126421,6,2,77.76049767,0.277528106
GNSFraOT4/GWD/2010/93,GNSFraOT4,Sardina pilchardus,126421,7,2,77.76049767,0.434962082
GNSFraOT4/GWD/2010/94,GNSFraOT4,Sardina pilchardus,126421,11,1,44.09171076,0.943948213
GNSFraOT4/GWD/2010/94,GNSFraOT4,Sardina pilchardus,126421,9,13,573.1922399,6.735229872
GNSFraOT4/GWD/2010/94,GNSFraOT4,Sardina pilchardus,126421,10,5,220.4585538,3.547001345
GNSFraOT4/GWD/2010/94,GNSFraOT4,Sardina pilchardus,126421,7,14,617.2839506,3.452847142
GNSFraOT4/GWD/2010/94,GNSFraOT4,Sardina pilchardus,126421,6,1,44.09171076,0.15736382
GNSFraOT4/GWD/2010/94,GNSFraOT4,Sardina pilchardus,126421,8,22,970.0176367,8.038130585
GNSFraOT4/GWD/2010/95,GNSFraOT4,Sardina pilchardus,126421,11,2,70.10164739,1.500788326
GNSFraOT4/GWD/2010/95,GNSFraOT4,Sardina pilchardus,126421,9,1,35.05082369,0.411860696
GNSFraOT4/GWD/2010/95,GNSFraOT4,Sardina pilchardus,126421,10,2,70.10164739,1.127879292
GNSFraOT4/GWD/2010/95,GNSFraOT4,Sardina pilchardus,126421,8,4,140.2032948,1.161806084
GNSFraOT4/GWD/2010/95,GNSFraOT4,Sardina pilchardus,126421,6,1,35.05082369,0.125096791
GNSFraOT4/GWD/2010/96,GNSFraOT4,Sardina pilchardus,126421,7,5,150.9661836,0.844446312
GNSFraOT4/GWD/2010/96,GNSFraOT4,Sardina pilchardus,126421,6,6,181.1594203,0.646560043
GNSFraOT4/GWD/2010/96,GNSFraOT4,Sardina pilchardus,126421,10,3,90.57971014,1.457354901
GNSFraOT4/GWD/2010/96,GNSFraOT4,Sardina pilchardus,126421,9,2,60.38647343,0.709564351
GNSFraOT4/GWD/2010/96,GNSFraOT4,Sardina pilchardus,126421,8,3,90.57971014,0.750596186
GNSFraOT4/GWD/2010/99,GNSFraOT4,Sardina pilchardus,126421,9,1,42.01680672,0.493713683
GNSFraOT4/GWD/2011/45,GNSFraOT4,Sardina pilchardus,126421,11,1,34.07155026,0.729429147
GNSFraOT4/GWD/2011/45,GNSFraOT4,Sardina pilchardus,126421,10,1,34.07155026,0.548183922
